Clean_Reviews,Uncleaned_Reviews,Subjectivity,Polarity,sentiment
product durability le opposition mla delhi assembly sale replacement like ache din never turn request several time cannon indian handler always like aisi machine dunga aap paper daloge currency print hokar aaayegi stereotypical promise stop buying product,"Product durability less than opposition MLA's in Delhi assembly, After sales replacement is like ""ACHE DIN"" which never turns up. I request several time to Cannon Indian handler always like ""Aisi Machine Dunga aap paper daloge currency print hokar aaayegi"" again stereotypical promise. Stop buying this product.",0.5,-0.25,pos
good seamlessly working product nice printing copying quality,"Very good, seamlessly working product. Nice printing copying quality",0.5666666666666668,0.4666666666666666,pos
worth buy product price wise compititive printer function wifi printer duplex printing rgds dalbir singh,Worth to buy the product that price wise very compititive with other same printer with all these functions.. Wifi printer and duplex printing. Rgds Dalbir Singh,0.5,0.5,pos
used month assure regret bought product look pic uploaded many reason would enumerate afew ac power adopter got moisture get burn ok one time replece one manage recurring phenomenon moisture enough pcb design adapter look pic simple pin connect power jack pcb press bit hard crack adapter become useless power supply buy adapter available pandamic problem cartridge small even page day print without replacing every daysi repeate regrete biuht crap,"Used for 3 months, I can assure you will regret to have bought this product.Look at pics i have uploaded,There many reason but i would enumerate only afew :1 The AC power adopter got moisture and get burn itself .Its ok if it is one time replece . One. Can.manage but this is recurring phenomena .2 if moisture is not enough to , there is PCB design of adapter . Look at pics only a simple pin connect the power jack with pcb if you press it a bit hard , it will crack  and adapter become useless no power supply .You have to buy adapter if available during this pandamic.4The problem is cartridge is too small not even 15 pages a day you can print without replacing it in every 15 daysI REPEATE YOU WILL REGRETE TO HAVE BIUHT THIS CRAP.",0.4665343915343915,-0.04907407407407408,neg
sell support amazon canon cannt even connect mobile easy use product intro installation provided amazon seller really good bying experience,"The after sells support from both AMAZON and CANON, Cannt even connect my Mobile, not at all Easy to use,.  No product intro/installation provided by AMAZON/SELLER.  Really not a good bying experience",0.7166666666666668,0.5666666666666667,pos
pro easy install using manual provided print quality good color b w scanning option available mobile scanning print option available le noisy hp printerscons scanning take little bit longer time built quality need improvement,Pros:1. Easy to install using manual provided2. Print quality is good3. Color and B/w scanning both options available4. Mobile scanning and print options available5. Less noisy than HP printersCons:1. Scanning takes a little bit longer time2. Built quality needs improvement,0.5466666666666666,0.3491666666666666,pos
good wroth buying,Good wroth buying it,0.6000000000000001,0.7,pos
usage page month home use b w photocopy page daughter text book need copy coz junior class book stay school tried photo quality printing regular printing fast good quality setup quick downside phone app intuitive,"My usage is about 100-200 pages a month (home use only). About 60% of that is b/w photocopy of pages from my daughter's text books (need a copy coz for junior classes, the books stay at school).Haven't tried photo quality printing, but regular printing is fast and good quality.Setup was quick too.The only downside is that the phone app is not so intuitive.",0.44423076923076926,0.3083333333333333,pos
adf use paper get jam every time tried speed adf slow much faster scan copy document one one build quality delecate feel like break easily printer buy kid want buy adf function,"ADF is of no use, paper gets jam every time I tried. The speed of ADF very slow, it is much faster to scan /copy document one by one.Build quality is very delecate, feels like it will break very easily.Not a printer to buy for kids, or if you want buy it for ADF function.",0.4777777777777778,0.1111111111111111,pos
using wireless take print print quality also good thing made light plastic,Using wireless we can take print out. Print quality also good. Only thing is it was made up of very light plastic.,0.65,0.55,pos
open canon printer month exactly wanted home use function great easy install please follow guide book installation helped lot,I had open my canon printer after a month.This is exactly what I wanted for home use and the functions are great and it was very easy to install.Please follow the guide book before installation which helped a lot.,0.5833333333333334,0.37083333333333335,pos
bad quality build,Very bad quality build .,0.6666666666666666,-0.6999999999999998,neg
easy operate year st time need replace ink best part paper jam easy take xerox scan print especially handy time receive document phone print keep copy love,"Easy to operate and its been 1 year now and for the 1st time i need to replace the ink. Best part is when there is a paper jam it is so easy to take out. I xerox, scan and print. Especially more handy during this time when we receive all documents on phone. I just print it and keep a copy. Just love it.",0.7133333333333334,0.6733333333333333,pos
bad product company shopte dot buy,Bad product no company shopte dot no buy,0.6666666666666666,-0.6999999999999998,neg
using one week found printer value moneybest part wifi enabled completely manageable via smartphone,"After using one week, I found this printer value for moneyBest part, being WIFi enabled, completely manageable via smartphone",0.4,0.1,pos
received empty unsealed cartridge package,Received empty and unsealed cartridge in the packages,0.5,-0.1,neg
good,Good,0.6000000000000001,0.7,pos
easy install pairing mobile wireless printing also easy good print quality ink cartridge little expensive worth considering print quality,"Easy to install. Pairing with mobile for wireless printing was also easy. Good print quality. Ink (cartridge) is a little expensive, but it's worth it considering the print quality.",0.5944444444444444,0.19652777777777777,pos
product cartridge many time paper stuck printer product returnable,"This product is only cartridge, many time paper stuck in printer and it's product is not returnable.",0.5,0.5,neg
good product delivered good condition promptly slow printing applicable home use,"Good product ,was delivered in good condition promptly.Slow printing applicable for home use.",0.5333333333333333,0.36666666666666664,pos
printing error every time moreover get ink colour cartridge cl,Printing errors every time & moreover we can't get ink for colour cartridge CL-57,0.0,0.0,neg
easy configure use given feature value money spent,"It is very easy to configure and use. Given the features, it is value for money spent on it.",0.4666666666666667,0.16666666666666669,pos
one product operated app excellent product,All in one product.. can be operated from app too .. excellent product,1.0,1.0,pos
medium could loaded used item find finger print inside side even shipping also damage,"The media could not be loaded.
                



 Used item I can find finger print inside all the side and even shipping also damage..",0.0,0.0,neg
first time trying canon printer reached expectation thing understand photo printing sharp overall good printing experience,This is my first time trying Canon. Printer reached my expectation but the only thing I don't understand is why the photos printing is not so sharp. Overall good printing experience.,0.42083333333333334,0.20625,pos
write review day using printer suggestion purchase model printer consuming ink like one cartige cost around r page black white print done looking business purpose suitable business go model print quality super ink iffecient per specification mentioned,I have write this review after 12 days using the printer. My suggestion is don't purchase this model printer. It was consuming more ink.Like one cartige cost around Rs-600/- only 60 to 70 pages black & White print can done. If your looking for any business purposes it wasn't not suitable. So for business go for other models.  PRINT QUALITY IS SUPER but not ink iffecient as per the specifications mentioned.,0.4625,0.1791666666666667,pos
good print quality cartridge much cost,It is good in print quality.but the cartridge is too much of cost,0.4,0.44999999999999996,pos
difficult understand without manual although good product useful feature price range,Difficult to understand without manual. Although a good product with useful features under this price range.,0.5333333333333333,0.16666666666666666,neg
time allowed print without tearing hair frustration bliss rest time paper jam frequently easier go print store print point brand new one printer laying corner acting dust receptacle customer service number india currently service absolutely pathetic,"The 2-3 times it has allowed me to print without tearing my hair out in frustration has been bliss. The rest of the time,  the paper jams so frequently, that its easier for me to go to a print store to print.  At this point, my brand new 'all in one' printer is laying in the corner, acting as a dust receptacle. And all of the customer service numbers in India are currently not in service. Absolutely pathetic.",0.43090909090909085,-0.15272727272727274,pos
colour ink printer lasted till printout,Colour ink with this printer lasted only till 4 printouts,0.0,0.0,pos
like product,I like this product 👌,0.0,0.0,pos
medium could loaded good product,"The media could not be loaded.
                



 Good product",0.6000000000000001,0.7,pos
product good,Product  is  good,0.6000000000000001,0.7,pos
though writing within week time taken abt normal print photo print size photo print x size print quality really good operating easy wifi set,"Though writing this within weeks time, I have taken abt 50 Normal prints And 2 photo prints of A4 size and 6 photo prints of 4x6 size. Print quality is really very very good.Operating this is very easy because of WiFi set up.",0.6944444444444445,0.42777777777777776,pos
inka quality improve,Inka quality should improve,0.0,0.0,pos
le print motioned product detail,Less print outs as motioned in product details,0.0,0.0,pos
print lightly,It prints lightly,0.7,0.4,pos
sided printing rest fairly good,It doesn't do 2-sided printing. The rest is fairly good,0.6000000000000001,0.7,pos
low quality printer,Low quality printer,0.3,0.0,neg
good print quality,Good print quality,0.6000000000000001,0.7,pos
good one,Good one,0.6000000000000001,0.7,pos
overall superb printer price range auto document feeder duplex printing duplex scanning excellent price one else providing great supportive canon app printing via mobile laptop help wifi great printer,"Overall a superb printer at this price range. Auto document feeder, duplex printing & duplex scanning are excellent for this price which no one else’s providing. Great supportive Canon app for printing via mobile or laptop with the help of WiFi. Great printer!",0.75,0.6833333333333332,pos
good home use great photo printing,"Good for home use,not great for photo printing",0.675,0.75,pos
purchased product day back experience bad customer service asking charge setup installation even charge complaint resolution point give service within warranty period suggested printer buyer purchase canon product poor customer service every time charge,"I purchased this product a few days back and experience a very bad customer service who is asking for charges for setup and installation, even charges are there for any complaint resolution. Then what is the point to give service within the warranty period. I suggested the printer buyer not purchase the Canon product as they have poor customer service and every time they will charge.",0.3666666666666667,-0.35,neg
equipment pretty awesome easy install need little getting used work lot option proper,This equipment is pretty awesome. Easy to install but needs a little getting used to to work. Lot of options and a proper all in all.,0.6866666666666668,0.2991666666666667,pos
good duplex printer scanning via feeder double sided thoughconnectivity good easily connects starting upsetup also straight forward,"good duplex printer.scanning via feeder is not double sided thoughconnectivity is very good, easily connects after starting upsetup was also very straight forward.",0.4222222222222223,0.33888888888888885,pos
good printer go,very good printer just go for it,0.6000000000000001,0.7,pos
printing page color catridge showing unexpected,"After printing 4-5 pages, color catridge showing 50% which is unexpected.",1.0,0.1,pos
canon installation home coming day shopping mobile,Canon ... Installation my home not coming.....3 day before I am shopping...My Mobile No : 8778566525,0.0,0.0,pos
nan,,0.0,0.0,pos
day checked function perfect home found problem yet,It's only been few days and I have checked most of the functions. This is perfect for a home. I haven't found a problem yet.,1.0,1.0,pos
print cost high ink expensive finish early black white cost r per page take lot time printing start better invest go ink jet ink tank printer photo print quality bad light printing color recommended usage one year option already bought change,"Print cost is too high, ink expensive & finish off too early.. black & white cost more than 6 rs per page.. takes lot of time in printing & start up.. better invest more - go for ink jet or ink tank printer..Photo print quality is too bad, very light in printing colors.. not recommended after usage of one year but there is no option as already bought & can't change",0.48,-0.025833333333333305,pos
bestbut ink use fast,BestBut ink use fast,0.6,0.2,pos
power cable missing pacat,Power cable was missing in this pacat,0.05,-0.2,neg
print quality nice full page print setup working properly remaining good,"Print quality nice , but full page print setup is not working properly, remaining is all good",0.5625,0.4125,pos
much friendly often report paper loaded try multiple time get rid error,Not much friendly. Often reports paper not loaded. Have to try multiple times to get rid of this error,0.25,0.1875,pos
wonderful product serf purpose promptly loved totally worth price,A wonderful product. Serves the purpose promptly.Loved it totally. Worth the price.,0.6333333333333334,0.6666666666666666,pos
waste money cartridge printer useless buy go ink tank printer,"Waste of money, cartridge printer are useless ... Don't buy . Go for ink tank printer",0.1,-0.35,neg
nice budget printer,Nice and Budget printer,1.0,0.6,pos
best printer considering feature price range easy install instruction detailed useful please note print quality differs paper quality best addition home office,The best printer considering  the features and price range. It's easy to install and the instructions are detailed and useful. Please note the print quality differs with paper quality. Best addition to my home office now.,0.43666666666666665,0.6266666666666667,pos
poor quality,Very poor quality,0.6,-0.4,neg
printer connect phone connecting laptop half time even detected even plugged usb since purchased via amazon canon take responsibility replacing returning product engineer able fix problem,"The printer can connect to phones but is not connecting to laptops. Half of the time, it is not even detected (even when plugged with USB). Since this is purchased via Amazon, Canon doesn’t take any responsibility for replacing or returning the product. Their engineers were not able to fix the problem.",0.3958333333333333,0.16666666666666669,neg
get accessory package received printer cable cartridge installation cd user guide raise complaint day replacement refund period customer service guy told receive call august get call,"I didn’t get any accessories in the package. I received printer ONLY. No cable, no cartridge, no installation CD and no user guide. And when I raise a complaint with in the 7 days replacement/refund period.. the customer service guy told me that, I’ll receive call on 30 August.. but, I didn’t get any calls.",0.2,-0.3,neg
good quality,Good Quality,0.6000000000000001,0.7,pos
good,Good,0.6000000000000001,0.7,pos
really easy install start printing,Really easy to install and start printing,0.8333333333333334,0.43333333333333335,pos
value money easy setup operation,"Value for money, easy setup and operation.",0.8333333333333334,0.43333333333333335,pos
easy install function,It is easy to install and function,0.8333333333333334,0.43333333333333335,pos
canon know brand need think performance good,"Canon we all know the brand, so no need to think more about it, all over performance is good",0.6000000000000001,0.7,pos
good printer function page color cartilage color cartilage finished per cartilage rupee budget person even kept printer store room money buy,It is a very good printer with all functions but only 10 pages of color cartilage then the color cartilage is finished per. Cartilage is 660 rupees it is not for budget persons even I kept this printer in my store room because I don't have money to buy this,0.6000000000000001,0.7,pos
printing good oprate easy,Printing is good and oprate easy,0.7166666666666668,0.5666666666666667,pos
awesome print quality cartilage price high,Awesome print quality but cartilage price are high.,0.77,0.58,pos
print quality fine set easy scanning good,print quality is fine and set up is so easy...scanning is good...,0.6444444444444445,0.5166666666666667,pos
pro easy installquality print goodspeed print goodcons paper tray delicate touch material used seems brittle,Pros:-Easy to installQuality of print goodSpeed of print goodCons:-The paper tray is delicate to touch and the material used seems brittle.,0.8666666666666667,0.06666666666666668,pos
bad quality,Bad quality,0.6666666666666666,-0.6999999999999998,neg
worse product malfunctioning every time,Worse product .... malfunctioning every time,0.6,-0.4,neg
easy use,Easy to use,0.8333333333333334,0.43333333333333335,pos
printer maintance high want refund help time cartridge change faced,Printer maintance is high so I want refund help me.more time cartridge change faced,0.5399999999999999,0.16,pos
nobody came installation demo given cartridge quality low black well coloured b w print max coloured print ever go product,"Nobody came up for installation, No demo given.Cartridge quality was low of both  black as well as coloured. Only 200 B&W prints, and Max 30 coloured prints. Don't ever go for this product.",0.3666666666666667,-0.08333333333333333,pos
quantity ink provided initial tank le print b w color ink ran technician say tank low quantity asked u upgrade bigger tank wireless printing pain despite wifi network,"Quantity of ink provided in initial tanks is very less. Only 20-25 prints (both - B/W & Color) and the ink ran out. Technician says the tanks are of low quantity and asked us to upgrade to bigger tanks.Further, wireless printing is a pain. Despite being on same WiFi network.",0.26666666666666666,0.0,neg
apps simple use good set feature definitely worth price tage,"Apps are simple to use, good set of features. Definitely worth the price tage",0.35238095238095246,0.3333333333333333,pos
great printer price,Great printer for this price.,0.75,0.8,pos
bad product one cartge maximum page highly charged page requesting amazon please sell like product possible please help replacement page print one cartge showing demo video cartge available local market take product amazon,"This is very bad product because one cartge with maximum page only 150. Highly charged/page. I am requesting to Amazon please don't sell like this product, & if possible please help me for replacement. 300to400 page print with one cartge is showing in demo video. Cartge not available in local market. I will not take any product through Amazon.",0.5213333333333333,-0.02799999999999996,pos
good,GOOD,0.6000000000000001,0.7,pos
printer good printer quality incorrect ink bad,The printer is good. But Printer quality is incorrect and ink bad,0.6333333333333333,5.551115123125783e-17,neg
good ink required much,So good but ink required so much...,0.4,0.44999999999999996,pos
feature lower price best havent tried print photo printing good adf scanning smooth noise level le,"With all features at lower prices, this is best. Havent tried to print photos but other printing is good. ADF scanning is very smooth. Noise level is less",0.46666666666666673,0.7000000000000001,pos
yah gharelu upayog ke liye thik hai par agar iska upyog dukan aamdani keliye karna chahate hai tobekar sabit hoga uska karan iske kartilage ka kam panno printing karna hai satha hi cartilage ka adhik mahanga hona isliye bhul se bhi cartilage vala printing machine na kharide,Yah gharelu upayog ke liye thik hai.par agar iska upyog dukan me aamdani keliye karna chahate hai tobekar sabit hoga uska karan iske kartilage ka kam panno me printing karna hai or satha hi cartilage ka adhik mahanga hona.isliye bhul se bhi cartilage vala printing machines na kharide.,0.0,0.0,pos
printing poor already look faded black color print really baad brand new ink cartridge hp print quality way ahead need see longevity ink ink got already hardly printed th number copy hp deskjet printer quite modern many automated facility hp loses advantage two thing print quality ink longevity translates costly print overall impression buy printer,"printing is poor and already looks faded. black and color prints are really BAAD! Brand new ink cartridge. HP print quality is WAY ahead! I now need to see the longevity of the ink. Ink got over already and hardly I printed 1/4th the number of copies as my HP deskjet. While the printer is quite modern with many automated facilities that HP doesn't have, it loses all its advantages to two things:1) print quality2) ink longevity, which translates to very costly print.Overall impression: DON'T BUY THIS PRINTER",0.3477272727272727,-0.01355218855218855,neg
printing zigzag customer care guy responding canon,Printing is zigzag and no customer care guys are responding in Canon,0.0,0.0,pos
ok performance good buttaking ink colour print,OK... the performance was good butTaking ink is more for Colour Prints,0.55,0.6,pos
require router connect wireless overall good printer,It require router to connect wireless . overall good printer,0.30000000000000004,0.35,pos
catriage available good,Catriage not available is not good,0.5,0.55,pos
bad bad buy,Bad very bad don't buy,0.6666666666666666,-0.6999999999999998,neg
good product,Good product,0.6000000000000001,0.7,pos
excellent print quality scanner quality decent duplex printing auto document loader wifi connectivity fax facility available dedicated land line connection value money product,Excellent print quality.Scanner quality is decent.Duplex printing.Auto Document Loader.Wifi connectivity.Fax facility available with a dedicated land-line connection.Value for money product.,0.6888888888888888,0.5222222222222223,pos
ezy use printing speed vey slow inz become empty soon,Ezy too use... But printing speed vey slow..... Inz become empty soon,0.44999999999999996,-0.2,neg
wi fi lol,Wi fi lol,0.7,0.8,pos
easy connect print,Easy to connect and print.,0.8333333333333334,0.43333333333333335,pos
purchased printer home use work expected installation okay setting wifi tricky invite expert install also took time print quality horrible print properly character broken line came middle recommend product,"I purchased this printer for home use but it didn't work as expected. Installation was okay but setting it up with WiFi was tricky. We had to invite some expert to install it and he also took time. Print quality was horrible. Didn't print properly, characters were broken and lines came in middle. Won't recommend this product.",0.39999999999999997,-0.16666666666666666,neg
major vital factor inkjet printer ink efficiency highly poor ink got used month even though printed page maximum suggest printer anyone,"The major vital factor in an inkjet Printer is its ink efficiency, which is highly Poor ...My ink got used up just only in 1 month..even though I have printed not more than 150 pages maximum ..I will not suggest this printer to anyone .",0.5,-0.07916666666666668,pos
delivered timenicely packedgood print qualitybest price,Delivered on timeNicely packedGood print qualityBest price,0.0,0.0,pos
good,Good,0.6000000000000001,0.7,pos
nice product price range compact feature wireless sharing adf scan copy liked quality print well day delivery amazon,"Nice product for price range, compact, have features of wireless sharing, adf, scan and copy. Liked the quality of prints as well. 2 days delivery by Amazon.",0.9,0.6,pos
nice purchase,Nice purchase..,1.0,0.6,pos
easy install print quality good,Easy to install… Print quality is good.,0.7166666666666668,0.5666666666666667,pos
best printer price,Best printer for this price..,0.3,1.0,pos
good product buy small office home,It is good product to buy for small offices and home..,0.5,0.22499999999999998,pos
canon e awesome product easy install easy connect wifi laptop mobile,"Canon E4270 is awesome product. Easy to install and easy to connect through Wifi from Laptop, Mobile.",0.888888888888889,0.6222222222222222,pos
print highly cost,Print highly costs,0.5399999999999999,0.16,pos
wi fi working slow print,Wi-fi is not working and slow print,0.39999999999999997,-0.30000000000000004,pos
print quality great,Print quality is great 👌👌👌...,0.75,0.8,pos
like product,I like this product,0.0,0.0,pos
network printer work local wifi range,"Not a network printer, work with in local wifi range",0.0,0.0,pos
exceptional product within budget good home use,Exceptional product within budget . Good for home use,0.8,0.6833333333333333,pos
ink efficient printing draft mode installation process little bit hectic facility really good price range mobile printing duplex printing ink cartridge economical,Ink efficient printing in draft mode.Installation process was little bit hectic.Facilities are really good in this price range1. Mobile printing.2. Duplex printing.3. Ink Cartridges are economical.,0.6666666666666666,0.2708333333333333,pos
ship product courier buy printer giving proper print,Don't ship our product with this courier...😡 & don't buy the printer not giving proper print,0.1,0.0,pos
started using,Just started using this,0.0,0.0,pos
buy product disappointedwith,Don't buy this product i m very disappointedWith it,0.0,0.0,pos
costly print,Costly print,0.0,0.0,neg
good printer using around one month good printer scanner copier,"Very good printer .i have been using it around one month.Good printer,scanner and copier",0.6000000000000001,0.7,pos
great value money e best ink cartridge printer possible feature home use home office use,"Great value of money. O e of the best ink cartridge printer with all possible features for home use, home office use.",0.6833333333333332,0.6,pos
print quality good,Print quality is not good,0.6000000000000001,0.7,pos
good,Very good,0.6000000000000001,0.7,pos
everything printer amazing especially lower price offer wide range printing service printer slow taking printout must,Everything about this printer is amazing! Especially for such a lower price it offers a wide range of printing services. But the printer is slow at taking printouts. Other than that it is a must to have for all!,0.6749999999999999,0.05000000000000002,pos
good product,Very good product,0.6000000000000001,0.7,pos
worst printer,Worst printer,1.0,-1.0,neg
compatable printer wifi connect scan print double side printing machine good quality product best printer,compatable of the printer wifi connect and scan to print double side printing machine good quality of product  best of the printer,0.30000000000000004,0.5666666666666667,pos
currently happy product used performance good early detailed review cartridge life etc,Currently happy with the product. Just used it once and the performance is good. Too early for a detailed review on cartridge life etc.,0.6625000000000001,0.5,pos
interface user friendly interface look like year old product ugly lcd display print pretty slow taken plain paper glassy photi printing quite ok,Interface is not that user friendly at all. Interface looks like 20 years old product with ugly lcd display.Print is pretty slow when taken on plain paper. Glassy photi printing is quite ok.,0.5653061224489796,0.0015306122448979537,pos
good home usage print page week one set cartridge ran one academic year,"Very good for home usage, we print 2 to 3 pages a week, one set of cartridge's ran for one academic year",0.30000000000000004,0.35,pos
printer black cartege stop working page printing half blank page coming every time new printer cartege full one response,Printer black cartege stop working after 600pages of printing. Now only half blank pages are coming out every time. Its a new printer. Cartege is full. No one response.,0.3209090909090909,0.030606060606060602,neg
good printer average scanner,Good printer but average scanner,0.5,0.27499999999999997,pos
well give page printing,All is well but it gives 100 pages printing,0.0,0.0,pos
page,Only 250pages,0.0,0.0,pos
superb,Superb,1.0,1.0,pos
really wrong choice even take single print printer error since return window closed running behind manufacturer replacement type printer available seems wait till feb get replacement waste time money,Was a really wrong choice. Couldn't even take a single print. Printer error 7800. Since return window had closed we are running behind the manufacturer for a replacement. This type of printer is not available it seems and we have to wait till feb to get a replacement. Waste or time and money.,0.38571428571428573,-0.14523809523809525,neg
good,good 👍,0.6000000000000001,0.7,pos
used much final comment,Have not used much so final no comments,1.0,0.0,pos
product best,Product is best,0.3,1.0,pos
best printer low budget little bit issue ink medium costly,Best Printer in low Budget. Little bit issue of Ink Medium Costly.,0.3666666666666667,0.2708333333333333,pos
velue money,velue of money,0.0,0.0,pos
printer quality v good first printer delivery original manufacturer packing also gave error replacement provided day original packing working well,Printer quality is v good. First printer delivery was not in original manufacturer packing and also gave 5100 error. Replacement was provided in 3 days and it was in original packing and is working well.,0.6083333333333334,0.425,pos
quality print required,Quality of print is not as required,0.0,0.0,pos
good product,Good Product,0.6000000000000001,0.7,pos
good product,Good product,0.6000000000000001,0.7,pos
nice print quality faster printing easy connect mobile good one go fo,"Nice print quality, faster printing. Easy connect with mobile. Good one, go fo it.",0.8111111111111112,0.5777777777777777,pos
taking ink,Taking more ink,0.0,0.0,pos
print quality good,Print quality is good,0.6000000000000001,0.7,pos
good,Good,0.6000000000000001,0.7,pos
good,Good,0.6000000000000001,0.7,pos
good product home use inkjet obviously printibg slow however print quality good almost month using printer faced issue far,"Good product for home use. It's inkjet so obviously printibg is slow, however the print quality is good. It's been almost a month am using the printer and I have not faced any issues so far",0.62,0.24,pos
good small purpose canon give extended warranty double side scanning adf,Very good for small purpose.But canon does give extended warranty. No double side scanning in ADF.,0.3333333333333333,0.15,pos
good product,Good product,0.6000000000000001,0.7,pos
wowsome printer resonable price prompt delivery super swift installation fully satisfied go ahead get canon fire enjoy,"A Wowsome printer at a very resonable price. Prompt delivery .Super swift installation.Fully satisfied .Go ahead, get a Canon ,fire it and enjoy.",0.7222222222222222,0.41111111111111115,pos
nice product,Nice product,1.0,0.6,pos
panel light display,No panel light on display,0.7,0.4,pos
printing b w pagesand coloured page cartilage get disappointed ink problem buy risk,After printing 62 b/w pagesAnd 4 coloured pages. Cartilage gets over. Very disappointed by it. Ink Problem.... Buy at your own risk.,0.75,-0.75,neg
earlier pixma smooth easy going hard work installation paper print photo print really good quality surely live expectation,Earlier I have having pixma now this. Smooth and easy going. No hard work for installation. Paper print and photo print is really good quality. It will surely live up to your expectations.,0.5791666666666667,0.22967171717171717,pos
good reliable printer wrt print quality superb installing driver easy issue wifi connection else everything good,Good and reliable printer... Wrt print quality it's superb and installing the drivers was easy. Had few issues with WiFi connection.. Else everything is good,0.7583333333333334,0.7083333333333333,pos
good product,Good Product,0.6000000000000001,0.7,pos
print quality good,Print quality is good,0.6000000000000001,0.7,pos
good,Good,0.6000000000000001,0.7,pos
yes easy use,Yes it’s very easy to use,0.8333333333333334,0.43333333333333335,pos
cartage costly plz suggestion ink tank printer cartage,Cartage is so costly. Plz my suggestion ink tank printer not cartage,0.0,0.0,neg
good,good,0.6000000000000001,0.7,pos
supper,Supper,0.0,0.0,pos
ok,Ok,0.5,0.5,pos
really good home small office use compact feature working good,Really very good for Home / Small office use. Compact with all features. Working good.,0.5333333333333333,0.3833333333333333,pos
black ink running low bundle paper complete cat ridge bad experience convenience,Black ink is running low and 1 bundle of paper is not complete 1 cat ridge and I have very bad experience for this convenience,0.44999999999999996,-0.19166666666666662,neg
worked year stopped working tech say motherboard need changed would cost k machine dissaster,I worked for 1 year and then stopped working. The tech says motherboard needs to be changed and that would cost me 4k. This machine is a dissaster,0.0,0.0,neg
good,Good,0.6000000000000001,0.7,pos
good printer given price range,Very good printer in the given price range,0.6000000000000001,0.7,pos
mobile wifi printing using canon app mopria android play store automatic document feeding auto double side printing model cartridge also cheaper cartridge coming pack made japan printer made vietnam,Mobile WiFi printing using Canon app or mopria from Android play store. Automatic Document Feeding. Auto Double side printing which other models don't have. Cartridges are also cheaper. Cartridges coming with pack is Made in Japan. Printer Made in Vietnam.,0.0,0.0,pos
look good,looks good,0.6000000000000001,0.7,pos
experience difficult install machine loading paper skillful job layman cannot load paper else get error message paper loaded specific angle please waste money recommended,My experience very difficult to install the machine. and loading paper is very skillful job. A layman cannot load the paper else you will get error message. paper has to be loaded in specific angle.Please do not waste your money. Not at all recommended.,0.375,-0.2333333333333333,neg
take photo glossy paper,We can take photos too if we have glossy paper,0.0,0.0,pos
soo many feature printer whi h make one best printer price segment love,There are soo many features in this printer whi h makes it one of the best printer in this price segment...love it,0.4666666666666666,0.6666666666666666,pos
decent compact printer duplex printing facility however adf support automatic double sided scanning,"Decent compact printer with duplex printing facility, however the ADF does not support automatic double sided scanning",0.3333333333333333,0.08333333333333333,pos
good quality mony,This is good 👌 quality.in mony,0.6000000000000001,0.7,pos
work better brand printer including popular hp printer home use hp cannon cannon give value money quality,Works better than other brand printers including popular HP Printer for home use.  I have both HP and Cannon.  Cannon gives more value for money and quality!,0.7,0.55,pos
easy use quick printing copying,Easy to use. Quick printing and copying,0.6666666666666667,0.3833333333333333,pos
printer cannot handle side print paper paper get jammed time impossible remove customer service impossible dedicated station model buy printer want side print,Printer cannot handle 2 side print on a paper. Paper gets jammed all the time and it is impossible to remove it. Customer service is impossible as there is no dedicated station for this model. Do not buy this printer if you want to 2 side print.,0.8666666666666667,-0.4777777777777777,pos
printer nice colour photo high quality printing,Printer is nice colour photo is high quality printing,0.77,0.38,pos
best product given price manufacturer make fax setting print fax receipt etc feature better,"Best product for given price.  Manufacturer to be make FAX settings, print fax receipts and etc.,, features to be better",0.4,0.75,pos
faulty product delivered two time talked amazon customer support said work handle seller mentioned issue ceo twitter handle moving consumer court,"Faulty product delivered two times , and when i talked to amazon the customer support said its not their work to handle what seller is doing. MENTIONED MY ISSUE THROUGH THEIR CEO TWITTER HANDLE AND MOVING TO CONSUMER COURT",0.0,0.0,pos
easy use good printing quality wifi print awesome full package home use,Very easy to use and good printing quality wifi print is awesome and it is a full package for home use.,0.7458333333333333,0.6208333333333333,pos
printer good complexity basic function quality printout also good generally u never give review value money day since bought fed want throw away,This printer is not at all good .complexity in basic functions and quality of printouts are also not that good .Generally u never give any review but no value for money .it’s just 12 days since I bought .Fed up of it that I want to throw it away .,0.45625000000000004,0.34375,pos
good product,Good product,0.6000000000000001,0.7,pos
showing error customer care service good,"It showing error again and again, customer care  service is not good .",0.6000000000000001,0.7,pos
nice comfortable product use,Very nice and comfortable product use,0.9,0.5,pos
like,Like,0.0,0.0,pos
good printing low costrecommended,Good printing with low-costRecommended,0.45000000000000007,0.35,pos
good,Good,0.6000000000000001,0.7,pos
wastage money much costly cartridge,Wastage of money....Too much costly cartridge,0.2,0.2,neg
excellent home small office,Excellent for Home or Small Office,0.7,0.375,pos
product fantastic difficult install use company ready provide free installation first time also,"The product is fantastic, but very difficult to install and use. The company is not ready to provide free installation for the first time also.",0.7066666666666668,0.15,pos
easy install easy use good quality print liked,Easy to install and easy to use. Good quality of prints. Liked it.,0.7666666666666666,0.5416666666666666,pos
working called repair response lousiest service never purchase printer amazon one provide service percentage loss mepurchased another printer store work,"Not working, called for repair no response.Lousiest service, never purchase any printer from Amazon, no one provide any service.100 percentage loss to mePurchased another printer from store for my work",0.0,0.0,neg
nyc productgo,Nyc ProductGo for It,0.0,0.0,pos
easy use,Easy to use,0.8333333333333334,0.43333333333333335,pos
